user_id,event_date,platform,country,creative,impressions,clicks,install_flag,subscription_flag,revenue_usd,spend_usd
13950,2025-05-10 21:21:00,Android,New Zealand,Animated_04,152,3,1,0,0.0,7.28
13951,2025-05-14 14:16:00,Android,New Zealand,Animated_04,1391,17,1,0,0.0,5.03
13952,2025-05-08 22:53:00,Android,New Zealand,Animated_04,86,1,0,0,0.0,0.07
13953,2025-05-10 14:03:00,Android,New Zealand,Animated_04,53,2,1,0,0.0,0.87
13954,2025-05-13 23:16:00,Android,New Zealand,Animated_04,553,8,1,0,0.0,11.48
13955,2025-05-08 17:17:00,Android,New Zealand,Animated_04,305,7,1,0,0.0,6.56
13956,2025-05-10 07:52:00,Android,New Zealand,Animated_04,636,4,1,0,0.0,5.23
13957,2025-05-08 11:00:00,Android,New Zealand,Animated_04,1810,15,1,0,0.0,3.01
13958,2025-05-10 15:48:00,Android,New Zealand,Animated_04,826,7,1,0,0.0,6.01
13959,2025-05-10 10:49:00,Android,New Zealand,Animated_04,65,1,0,0,0.0,1.41
13960,2025-05-08 21:51:00,Android,New Zealand,Animated_04,504,6,1,0,0.0,5.49
13961,2025-05-10 14:52:00,Android,New Zealand,Animated_04,1328,7,1,0,0.0,8.96
13962,2025-05-10 10:15:00,Android,New Zealand,Animated_04,331,2,1,0,0.0,5.63
13963,2025-05-11 09:44:00,Android,New Zealand,Animated_04,393,3,1,0,0.0,2.09
13964,2025-05-08 10:51:00,Android,New Zealand,Animated_04,637,7,1,0,0.0,3.75
13965,2025-05-12 16:52:00,Android,New Zealand,Animated_04,183,3,1,0,0.0,1.34
13966,2025-05-10 04:47:00,Android,New Zealand,Animated_04,741,6,1,0,0.0,1.38
13967,2025-05-08 15:44:00,Android,New Zealand,Animated_04,245,2,1,0,0.0,2.8
13968,2025-05-14 21:58:00,Android,New Zealand,Animated_04,184,2,1,0,0.0,1.12
13969,2025-05-16 16:32:00,Android,New Zealand,Animated_04,1319,5,1,0,0.0,3.14
13970,2025-05-15 18:18:00,Android,New Zealand,Animated_04,485,3,1,0,0.0,1.41
13971,2025-05-17 12:04:00,Android,New Zealand,Animated_04,971,5,1,0,0.0,4.58
13972,2025-05-17 00:14:00,Android,New Zealand,Animated_04,717,6,1,0,0.0,10.88
13973,2025-05-18 20:44:00,Android,New Zealand,Animated_04,558,9,1,0,0.0,5.98
13974,2025-05-15 20:46:00,Android,New Zealand,Animated_04,212,1,1,0,0.0,0.52
13975,2025-05-19 04:38:00,Android,New Zealand,Animated_04,410,3,1,0,0.0,3.85
13976,2025-05-18 10:08:00,Android,New Zealand,Animated_04,643,9,1,0,0.0,5.34
13977,2025-05-17 12:10:00,Android,New Zealand,Animated_04,537,4,1,0,0.0,9.51
13978,2025-05-21 16:23:00,Android,New Zealand,Animated_04,621,5,1,0,0.0,3.71
13979,2025-05-20 01:21:00,Android,New Zealand,Animated_04,41,1,1,0,0.0,1.1
13980,2025-05-20 04:49:00,Android,New Zealand,Animated_04,1424,7,1,0,0.0,5.41
13981,2025-05-21 19:41:00,Android,New Zealand,Animated_04,365,3,1,0,0.0,1.06
13982,2025-05-15 19:35:00,Android,New Zealand,Animated_04,204,3,1,0,0.0,1.09
13983,2025-05-19 04:17:00,Android,New Zealand,Animated_04,716,3,1,0,0.0,1.94
13984,2025-05-19 14:04:00,Android,New Zealand,Animated_04,546,4,1,0,0.0,4.09
13985,2025-05-21 04:48:00,Android,New Zealand,Animated_04,1361,15,1,0,0.0,15.9
13986,2025-05-18 01:27:00,Android,New Zealand,Animated_04,1182,9,1,0,0.0,5.22
13987,2025-05-21 12:28:00,Android,New Zealand,Animated_04,140,2,1,0,0.0,1.59
13988,2025-05-21 14:50:00,Android,new zealand,Animated_04,546,6,1,0,0.0,8.61
13989,2025-05-20 09:06:00,Android,New Zealand,Animated_04,129,1,0,0,0.0,0.33
13990,2025-05-21 10:01:00,Android,New Zealand,Animated_04,184,1,0,0,0.0,0.71
13991,2025-05-20 07:16:00,Android,New Zealand,Animated_04,283,3,1,0,0.0,6.01
13992,2025-05-19 06:32:00,Android,New Zealand,Animated_04,249,2,1,0,0.0,1.74
13993,2025-05-18 03:59:00,Android,New Zealand,Animated_04,330,3,1,0,0.0,9.19
13994,2025-05-17 22:10:00,Android,New Zealand,Animated_04,86,1,1,0,0.0,5.15
13995,2025-05-19 14:41:00,Android,New Zealand,Animated_04,607,5,1,0,0.0,3.99
13996,2025-05-16 04:24:00,Android,New Zealand,Animated_04,618,3,1,0,0.0,3.31
13997,2025-05-20 18:43:00,Android,New Zealand,Animated_04,380,2,1,0,0.0,3.57
13998,2025-05-15 05:03:00,Android,New Zealand,Animated_04,161,1,1,0,0.0,2.48
13999,2025-05-16 10:45:00,Android,New Zealand,Animated_04,907,4,1,0,0.0,11.08
14000,2025-05-16 00:35:00,Android,New Zealand, ANIMATED_04,149,1,1,0,0.0,4.35
14001,2025-05-19 21:18:00,Android,New Zealand,Animated_04,382,2,1,0,0.0,2.56
14002,2025-05-16 21:52:00,Android,New Zealand,Animated_04,84,1,1,0,0.0,3.66
14003,2025-05-21 21:38:00,Android,New Zealand,Animated_04,1517,11,1,0,0.0,2.27
14004,2025-05-20 07:24:00,Android,New Zealand,Animated_04,1012,6,1,0,0.0,3.17
14005,2025-05-19 22:08:00,Android,New Zealand,Animated_04,12,1,1,0,0.0,1.48
14006,2025-05-19 07:09:00,Android,New Zealand,Animated_04,232,3,1,0,0.0,1.48
14007,2025-05-20 18:59:00,Android,New Zealand,Animated_04,733,7,1,0,0.0,2.96
14008,2025-05-17 02:49:00,Android,New Zealand,Animated_04,1652,10,1,0,0.0,7.8
14009,2025-05-16 20:37:00,Android,New Zealand,Animated_04,591,6,1,0,0.0,4.77
14010,2025-05-16 23:45:00,Android,New Zealand,Animated_04,566,3,1,0,0.0,3.42
14011,2025-05-16 20:03:00,Android,New Zealand,Animated_04,84,1,0,0,0.0,0.28
14012,2025-05-17 00:14:00,Android,New Zealand,Animated_04,2596,15,1,0,0.0,5.34
14013,2025-05-21 20:50:00,Android,New Zealand,Animated_04,134,3,1,0,0.0,6.5
14014,2025-05-17 06:18:00,Android,new zealand,Animated_04,631,2,1,0,0.0,3.84
14015,2025-05-18 08:22:00,Android,New Zealand,Animated_04,1119,5,1,0,0.0,2.05
14016,2025-05-15 19:36:00,Android,New Zealand,Animated_04,239,2,1,0,0.0,1.55
14017,2025-05-17 07:01:00,Android,New Zealand,Animated_04,765,5,1,0,0.0,8.26
14018,2025-05-18 20:46:00,Android,New Zealand,Animated_04,384,1,1,0,0.0,2.87
14019,2025-05-17 23:25:00,Android,New Zealand,Animated_04,688,4,1,0,0.0,2.58
14020,2025-05-19 03:34:00,Android,New Zealand,Animated_04,75,1,1,0,0.0,1.25
14021,2025-05-17 12:05:00,Android,New Zealand,Animated_04,298,3,1,0,0.0,1.91
14022,2025-05-17 06:06:00,Android,New Zealand,Animated_04,310,4,1,0,0.0,2.71
14023,2025-05-17 00:35:00,Android,New Zealand,Animated_04,1466,8,1,0,0.0,12.23
14024,2025-05-20 03:24:00,Android,New Zealand,Animated_04,217,2,1,0,0.0,1.68
14025,2025-05-19 14:17:00,Android,New Zealand,Animated_04,521,6,1,0,0.0,8.43
14026,2025-05-18 06:13:00,Android,New Zealand,Animated_04,426,5,1,0,0.0,2.07
14027,2025-05-17 11:17:00,Android,New Zealand,Animated_04,875,10,1,0,0.0,5.89
14028,2025-05-19 07:17:00,Android,New Zealand,Animated_04,568,3,1,0,0.0,4.71
14029,2025-05-28 21:05:00,Android,New Zealand,Animated_04,756,5,1,0,0.0,2.2
14030,2025-05-22 03:01:00,Android,New Zealand,Animated_04,1901,15,1,0,0.0,6.03
14031,2025-05-27 16:15:00,Android,New Zealand,Animated_04,338,2,1,0,0.0,3.28
14032,2025-05-26 19:42:00,Android,New Zealand,Animated_04,128,2,1,0,0.0,1.88
14033,2025-05-26 12:58:00,Android,New Zealand,Animated_04,387,2,1,0,0.0,1.28
14034,2025-05-24 23:50:00,Android,New Zealand,Animated_04,1287,8,1,0,0.0,2.21
14035,2025-05-26 09:04:00,Android,New Zealand,Animated_04,902,10,1,0,0.0,3.53
14036,2025-05-22 23:49:00,Android,New Zealand,Animated_04,410,5,1,0,0.0,5.03
14037,2025-05-28 23:01:00,Android,New Zealand,Animated_04,1019,6,1,0,0.0,8.83
14038,2025-05-27 21:59:00,Android,New Zealand,Animated_04,548,2,0,0,0.0,1.06
14039,2025-05-27 07:44:00,Android,New Zealand,Animated_04,2825,18,1,0,0.0,8.15
14040,2025-05-26 12:18:00,Android,New Zealand,Animated_04,161,3,1,0,0.0,3.45
14041,2025-05-27 23:59:00,Android,New Zealand,Animated_04,1790,12,1,0,0.0,7.27
14042,2025-05-26 03:51:00,Android,New Zealand,Animated_04,961,6,1,0,0.0,4.66
14043,2025-05-23 20:05:00,Android,New Zealand,Animated_04,396,2,0,0,0.0,0.04
14044,2025-05-25 20:41:00,Android,New Zealand,Animated_04,482,5,1,0,0.0,4.23
14045,2025-05-27 19:02:00,Android,New Zealand,Animated_04,3369,20,1,0,0.0,7.83
14046,2025-05-24 01:59:00,Android,New Zealand,Animated_04,394,4,1,0,0.0,1.81
14047,2025-05-28 12:37:00,Android,New Zealand,Animated_04,192,1,0,0,0.0,0.68
14048,2025-05-26 10:38:00,Android,New Zealand,Animated_04,319,3,1,0,0.0,2.76
14049,2025-05-28 22:02:00,Android,New Zealand,Animated_04,626,2,1,0,0.0,2.0
14050,2025-05-23 00:58:00,Android,New Zealand,Animated_04,1914,8,1,0,0.0,3.63
14051,2025-05-22 15:37:00,Android,New Zealand,Animated_04,2865,12,1,0,0.0,8.35
14052,2025-05-24 19:08:00,Android,New Zealand,Animated_04,1313,9,1,0,0.0,10.16
14053,2025-05-25 15:35:00,Android,New Zealand,Animated_04,1880,6,1,0,0.0,2.2
14054,2025-05-22 06:49:00,Android,New Zealand,Animated_04,46,1,1,0,0.0,4.17
14055,2025-05-26 00:34:00,Android,New Zealand,Animated_04,949,3,1,0,0.0,4.97
14056,2025-05-25 14:19:00,Android,New Zealand,Animated_04,837,7,1,0,0.0,2.14
14057,2025-05-27 07:28:00,Android,New Zealand,Animated_04,97,2,1,0,0.0,0.65
14058,2025-05-28 09:30:00,Android,New Zealand,Animated_04,1595,9,1,0,0.0,5.63
14059,2025-05-22 19:52:00,Android,new zealand,Animated_04,2348,17,1,0,0.0,10.31
14060,2025-05-24 19:26:00,Android,New Zealand,Animated_04,2227,8,1,0,0.0,6.17
14061,2025-05-28 07:50:00,Android,New Zealand,Animated_04,1080,5,1,0,0.0,0.96
14062,2025-05-24 09:17:00,Android,New Zealand,Animated_04,221,1,1,0,0.0,5.91
14063,2025-05-22 14:40:00,Android,New Zealand,Animated_04,2323,11,1,0,0.0,6.07
14064,2025-05-25 01:24:00,Android,New Zealand,Animated_04,577,2,1,0,0.0,2.77
14065,2025-05-28 23:38:00,Android,New Zealand,Animated_04,180,7,1,0,0.0,3.56
14066,2025-05-26 16:29:00, Android,New Zealand,Animated_04,509,5,1,0,0.0,7.41
14067,2025-05-26 06:49:00,Android,New Zealand,Animated_04,1402,6,1,0,0.0,2.69
14068,2025-05-25 19:41:00,Android,New Zealand,Animated_04,1042,4,1,0,0.0,4.58
14069,2025-05-27 08:13:00,Android,New Zealand,Animated_04,539,3,1,0,0.0,2.77
14070,2025-05-25 18:58:00,Android,New Zealand,Animated_04,435,4,1,0,0.0,2.69
14071,2025-05-26 15:44:00,Android,New Zealand,Animated_04,105,3,1,0,0.0,2.13
14072,2025-05-22 20:40:00,Android,New Zealand,Animated_04,27,1,0,0,0.0,1.53
14073,2025-05-22 18:51:00,Android,New Zealand,Animated_04,895,3,1,0,0.0,1.75
14074,2025-05-28 03:12:00,Android,New Zealand,Animated_04,1917,9,1,0,0.0,3.2
14075,2025-05-28 15:51:00,Android,New Zealand,Animated_04,3691,20,1,0,0.0,9.88
14076,2025-05-26 11:35:00,Android,New Zealand,Animated_04,2056,14,1,0,0.0,6.75
14077,2025-05-27 05:21:00,Android,New Zealand,Animated_04,1631,5,1,0,0.0,0.86
14078,2025-05-22 02:52:00,Android,New Zealand,Animated_04,462,2,1,0,0.0,5.25
14079,2025-05-26 23:14:00,Android,New Zealand,Animated_04,1689,7,0,0,0.0,4.61
14080,2025-05-05 00:37:00,Android,New Zealand,Static_Banner_05,141,1,1,0,0.0,3.15
14081,2025-05-04 06:08:00,Android,New Zealand,Static_Banner_05,223,2,1,0,0.0,3.88
14082,2025-05-04 23:45:00,Android,New Zealand,Static_Banner_05,304,4,1,0,0.0,11.02
14083,2025-05-03 17:21:00,Android,New Zealand,Static_Banner_05,477,2,1,0,0.0,1.57
14084,2025-05-06 16:16:00,Android,New Zealand,Static_Banner_05,68,1,0,0,0.0,0.23
14085,2025-05-02 06:15:00,Android,New Zealand,Static_Banner_05,631,3,1,0,0.0,3.59
14086,2025-05-04 12:33:00,Android,New Zealand,Static_Banner_05,315,4,1,0,0.0,3.32
14087,2025-05-03 17:04:00,Android,New Zealand,Static_Banner_05,547,3,1,0,0.0,7.17
14088,2025-05-06 01:30:00,Android,New Zealand,Static_Banner_05,1391,8,1,0,0.0,9.75
14089,2025-05-03 01:23:00,Android,New Zealand,Static_Banner_05,460,3,1,0,0.0,5.51
14090,2025-05-04 07:33:00,Android,New Zealand,Static_Banner_05,63,1,1,0,0.0,1.94
14091,2025-05-03 11:06:00,Android,New Zealand,Static_Banner_05,428,3,1,0,0.0,1.16
14092,2025-05-07 21:41:00,Android,New Zealand,Static_Banner_05,331,1,1,0,0.0,4.6
14093,2025-05-03 05:42:00,Android,New Zealand,Static_Banner_05,118,1,1,0,0.0,1.42
14094,2025-05-07 13:52:00,Android,New Zealand,Static_Banner_05,786,3,1,0,0.0,15.85
14095,2025-05-06 18:36:00,Android,New Zealand,Static_Banner_05,785,4,1,0,0.0,2.46
14096,2025-05-07 20:43:00,Android,New Zealand,Static_Banner_05,628,4,1,0,0.0,7.67
14097,2025-05-02 01:23:00,Android,New Zealand,Static_Banner_05,789,4,1,0,0.0,5.92
14098,2025-05-01 03:36:00,Android,New Zealand,Static_Banner_05,59,1,1,0,0.0,2.37
14099,2025-05-06 11:18:00,Android,New Zealand,Static_Banner_05,210,3,1,0,0.0,2.96
14100,2025-05-06 16:07:00,Android,New Zealand,Static_Banner_05,124,3,1,0,0.0,2.92
14101,2025-05-02 22:15:00,Android,New Zealand,Static_Banner_05,119,1,1,0,0.0,4.96
14102,2025-05-06 01:47:00,Android,New Zealand,Static_Banner_05,53,2,1,0,0.0,3.91
14103,2025-05-07 12:07:00,Android,New Zealand,Static_Banner_05,29,1,1,0,0.0,7.82
14104,2025-05-01 21:43:00,Android,New Zealand,Static_Banner_05,174,1,0,1,29.99,5.83
14105,2025-05-04 07:19:00,Android,New Zealand,Static_Banner_05,107,1,1,0,0.0,2.76
14106,2025-05-05 08:35:00,Android,New Zealand,Static_Banner_05,640,5,1,0,0.0,11.33
14107,2025-05-03 19:04:00,Android,New Zealand,Static_Banner_05,173,2,1,0,0.0,1.78
14108,2025-05-01 13:58:00,Android,New Zealand,Static_Banner_05,1180,6,1,0,0.0,6.99
14109,2025-05-03 17:28:00,Android,New Zealand ,Static_Banner_05,617,5,1,0,0.0,9.25
14110,2025-05-07 22:22:00,Android,New Zealand,Static_Banner_05,608,6,1,0,0.0,14.97
14111,2025-05-04 00:57:00,Android,New Zealand,Static_Banner_05,850,5,1,0,0.0,9.24
14112,2025-05-04 14:28:00,Android,New Zealand,Static_Banner_05,381,2,1,0,0.0,6.34
14113,2025-05-05 00:48:00,Android,New Zealand,Static_Banner_05,134,3,1,0,0.0,6.1
14114,2025-05-09 20:32:00,Android,New Zealand,Static_Banner_05,285,2,0,0,0.0,3.78
14115,2025-05-14 06:20:00,Android,New Zealand,Static_Banner_05,73,1,1,0,0.0,3.62
14116,2025-05-09 14:18:00,Android,New Zealand,Static_Banner_05,546,4,1,0,0.0,6.4
14117,2025-05-09 10:51:00,Android,New Zealand,Static_Banner_05,405,3,1,0,0.0,1.61
14118,2025-05-11 17:33:00,Android,New Zealand,Static_Banner_05,238,2,1,0,0.0,4.25
14119,2025-05-10 23:25:00,Android,New Zealand,Static_Banner_05,207,2,1,0,0.0,4.78
14120,2025-05-13 23:51:00,Android,New Zealand,Static_Banner_05,94,1,1,0,0.0,0.73
14121,2025-05-09 20:17:00,Android,New Zealand,Static_Banner_05,119,1,1,0,0.0,2.94
14122,2025-05-08 19:54:00,Android,New Zealand,Static_Banner_05,129,3,1,0,0.0,13.0
14123,2025-05-11 14:20:00,Android,New Zealand,Static_Banner_05,183,3,1,0,0.0,9.72
14124,2025-05-08 08:20:00,Android,New Zealand,Static_Banner_05,588,3,1,0,0.0,6.53
14125,2025-05-12 00:21:00,Android,New Zealand,Static_Banner_05,741,5,1,0,0.0,8.65
14126,2025-05-14 19:20:00,Android,New Zealand,Static_Banner_05,600,4,1,0,0.0,7.49
14127,2025-05-13 19:32:00,Android,New Zealand,Static_Banner_05,452,2,1,0,0.0,5.62
14128,2025-05-14 07:24:00,Android,New Zealand,Static_Banner_05,929,4,1,0,0.0,12.01
14129,2025-05-13 07:20:00,Android,New Zealand,Static_Banner_05,417,2,1,0,0.0,4.2
14130,2025-05-08 20:35:00,Android,New Zealand,Static_Banner_05,458,3,1,0,0.0,4.65
14131,2025-05-08 02:08:00,Android,New Zealand,Static_Banner_05,115,2,1,0,0.0,4.38
14132,2025-05-13 11:32:00,Android,New Zealand,Static_Banner_05,215,2,1,0,0.0,4.94
14133,2025-05-10 20:35:00,Android,New Zealand,Static_Banner_05,91,2,1,0,0.0,3.04
14134,2025-05-11 12:39:00,Android,New Zealand,Static_Banner_05,201,1,1,0,0.0,5.69
14135,2025-05-11 10:05:00,Android,New Zealand,Static_Banner_05,217,1,1,0,0.0,7.32
14136,2025-05-11 14:43:00,Android,New Zealand,Static_Banner_05,1087,5,1,0,0.0,6.6
14137,2025-05-12 23:38:00,Android,New Zealand,Static_Banner_05,140,1,1,0,0.0,12.75
14138,2025-05-14 03:39:00,Android,New Zealand,Static_Banner_05,293,1,1,0,0.0,0.69
14139,2025-05-12 08:19:00,Android,New Zealand,Static_Banner_05,783,5,1,0,0.0,5.36
14140,2025-05-14 13:38:00,Android,New Zealand,Static_Banner_05,448,1,1,0,0.0,0.74
14141,2025-05-11 22:53:00,Android,New Zealand,Static_Banner_05,288,1,1,0,0.0,0.5
14142,2025-05-10 11:29:00,Android,New Zealand,Static_Banner_05,296,2,1,0,0.0,5.56
14143,2025-05-12 14:31:00,Android,New Zealand,Static_Banner_05,725,3,1,0,0.0,13.1
14144,2025-05-12 00:16:00,Android,New Zealand,Static_Banner_05,555,1,1,0,0.0,5.18
14145,2025-05-11 08:40:00,Android,New Zealand,Static_Banner_05,1398,5,1,0,0.0,6.26
14146,2025-05-08 00:35:00,Android,New Zealand,Static_Banner_05,349,2,1,0,0.0,8.28
14147,2025-05-10 23:39:00,Android,New Zealand,Static_Banner_05,735,2,1,0,0.0,9.75
14148,2025-05-20 04:45:00,Android,New Zealand,Static_Banner_05,296,1,0,0,0.0,2.2
14149,2025-05-17 01:57:00,Android,New Zealand,Static_Banner_05,95,1,1,0,0.0,8.19
14150,2025-05-15 07:37:00,Android,New Zealand,Static_Banner_05,112,2,1,0,0.0,6.88
14151,2025-05-15 20:40:00,Android,New Zealand,Static_Banner_05,1188,2,1,0,0.0,16.81
14152,2025-05-18 09:41:00,Android,New Zealand,Static_Banner_05,150,2,1,0,0.0,9.23
14153,2025-05-21 23:33:00,Android,New Zealand,Static_Banner_05,535,2,1,0,0.0,4.04
14154,2025-05-16 19:50:00,Android,New Zealand,Static_Banner_05,21,1,1,0,0.0,5.56
14155,2025-05-15 14:13:00,Android,New Zealand,Static_Banner_05,433,2,1,0,0.0,4.03
14156,2025-05-18 03:37:00,Android,New Zealand,Static_Banner_05,75,1,1,0,0.0,1.09
14157,2025-05-15 22:34:00,Android,New Zealand,Static_Banner_05,453,2,1,0,0.0,8.25
14158,2025-05-21 01:16:00,Android,New Zealand,Static_Banner_05,540,1,1,0,0.0,4.82
14159,2025-05-17 19:46:00,Android,New Zealand,Static_Banner_05,454,2,1,0,0.0,4.92
14160,2025-05-19 05:42:00,Android,New Zealand,Static_Banner_05,57,1,1,0,0.0,6.48
14161,2025-05-19 23:35:00,Android,New Zealand,Static_Banner_05,811,4,1,0,0.0,8.47
14162,2025-05-19 15:30:00,Android,New Zealand,Static_Banner_05,491,1,1,0,0.0,3.1
14163,2025-05-16 10:08:00,Android,New Zealand ,Static_Banner_05,523,4,1,0,0.0,4.36
14164,2025-05-20 23:35:00,Android,New Zealand,Static_Banner_05,725,2,1,0,0.0,5.9
14165,2025-05-19 14:45:00,Android,New Zealand,Static_Banner_05,73,1,1,0,0.0,3.89
14166,2025-05-16 21:31:00,Android,New Zealand,Static_Banner_05,987,5,1,0,0.0,3.46
14167,2025-05-18 05:59:00,Android,New Zealand,Static_Banner_05,642,5,1,0,0.0,5.31
14168,2025-05-21 15:39:00,Android,New Zealand,Static_Banner_05,84,1,1,0,0.0,10.35
14169,2025-05-21 04:52:00,Android,New Zealand,Static_Banner_05,142,1,1,0,0.0,2.78
14170,2025-05-19 05:21:00,Android,New Zealand,Static_Banner_05,804,3,1,0,0.0,10.36
14171,2025-05-15 20:33:00,Android,New Zealand,Static_Banner_05,519,3,1,0,0.0,4.89
14172,2025-05-16 01:32:00,Android,New Zealand ,Static_Banner_05,664,3,1,0,0.0,9.31
14173,2025-05-21 16:43:00,Android,New Zealand,Static_Banner_05,337,1,1,0,0.0,6.52
14174,2025-05-19 20:47:00,Android,New Zealand,Static_Banner_05,837,5,1,0,0.0,19.9
14175,2025-05-15 03:53:00,Android,New Zealand,Static_Banner_05,1278,3,1,0,0.0,5.22
14176,2025-05-17 02:11:00,Android,New Zealand,Static_Banner_05,505,2,1,0,0.0,4.33
14177,2025-05-15 11:48:00,Android,New Zealand,Static_Banner_05,235,2,1,0,0.0,7.42
14178,2025-05-18 10:34:00,Android,New Zealand,Static_Banner_05,82,1,1,0,0.0,1.37
14179,2025-05-21 15:36:00,Android,New Zealand,Static_Banner_05,70,2,1,0,0.0,6.5
14180,2025-05-21 01:42:00,Android,New Zealand,Static_Banner_05,1324,3,1,0,0.0,1.76
14181,2025-05-16 02:36:00,Android,New Zealand,Static_Banner_05,371,1,1,0,0.0,8.99
14182,2025-05-21 20:56:00,Android,New Zealand,Static_Banner_05,59,2,1,0,0.0,4.32
14183,2025-05-23 05:28:00,Android,New Zealand,Static_Banner_05,756,3,1,0,0.0,3.29
14184,2025-05-24 03:27:00,Android,New Zealand,Static_Banner_05,169,2,1,0,0.0,3.8
14185,2025-05-27 20:27:00,Android,New Zealand,Static_Banner_05,1328,4,1,0,0.0,2.05
14186,2025-05-26 17:02:00,Android,New Zealand,Static_Banner_05,1466,6,1,0,0.0,4.77
14187,2025-05-25 09:13:00,Android,New Zealand,Static_Banner_05,1960,3,1,0,0.0,5.07
14188,2025-05-26 23:24:00,Android,New Zealand,Static_Banner_05,2141,8,1,0,0.0,16.66
14189,2025-05-27 00:29:00,Android,New Zealand,Static_Banner_05,801,5,1,0,0.0,4.59
14190,2025-05-23 01:49:00,Android,New Zealand,Static_Banner_05,1767,9,1,0,0.0,10.83
14191,2025-05-28 14:04:00,Android,New Zealand,Static_Banner_05,285,1,1,0,0.0,4.65
14192,2025-05-23 08:08:00,Android,New Zealand,Static_Banner_05,872,1,1,0,0.0,15.6
14193,2025-05-26 17:46:00,Android,New Zealand,Static_Banner_05,1117,3,1,0,0.0,11.54
14194,2025-05-28 19:51:00,Android,New Zealand,Static_Banner_05,702,4,1,0,0.0,8.35
14195,2025-05-22 14:12:00,Android,New Zealand,Static_Banner_05,890,2,1,0,0.0,8.24
14196,2025-05-23 01:06:00,Android,New Zealand,Static_Banner_05,190,1,1,0,0.0,4.11
14197,2025-05-24 13:20:00,Android,New Zealand,Static_Banner_05,298,1,1,0,0.0,9.27
14198,2025-05-27 06:38:00,Android,New Zealand,Static_Banner_05,675,2,1,0,0.0,8.67
14199,2025-05-26 08:06:00,Android,New Zealand,Static_Banner_05,1739,4,1,0,0.0,9.54
14200,2025-05-27 05:34:00,Android,New Zealand,Static_Banner_05,1135,4,1,0,0.0,6.12
14201,2025-05-26 08:14:00,Android,New Zealand,Static_Banner_05,986,3,1,0,0.0,2.62
14202,2025-05-27 14:53:00,Android,New Zealand,Static_Banner_05,464,1,1,0,0.0,13.78
14203,2025-05-27 11:20:00,Android,New Zealand,Static_Banner_05,1472,5,1,0,0.0,5.11
14204,2025-05-22 16:16:00,Android,New Zealand,Static_Banner_05,1953,7,1,0,0.0,5.54
14205,2025-05-25 11:58:00,ios,New Zealand,Static_Banner_05,249,1,1,0,0.0,2.09
14206,2025-05-28 16:41:00,Android,New Zealand,Static_Banner_05,1046,4,1,0,0.0,7.96
14207,2025-05-25 07:24:00,Android,New Zealand,Static_Banner_05,130,1,0,0,0.0,0.61
14208,2025-05-28 04:34:00,Android,New Zealand,Static_Banner_05,63,2,1,0,0.0,1.81
14209,2025-05-22 08:07:00,Android,New Zealand,Static_Banner_05,555,3,1,0,0.0,1.34
14210,2025-05-25 07:52:00,Android,New Zealand,Static_Banner_05,277,2,1,0,0.0,10.96
14211,2025-05-23 10:02:00,Android,New Zealand,Static_Banner_05,1111,7,1,0,0.0,3.82
14212,2025-05-04 04:11:00,Android,Other,Video_UGC_01,295,4,1,0,0.0,0.31
14213,2025-05-04 04:32:00,Android,Other,Video_UGC_01,407,7,1,0,0.0,2.84
14214,2025-05-06 16:31:00,Android,Other,Video_UGC_01,45,2,1,0,0.0,2.64
14215,2025-05-02 09:52:00,Android,Other,Video_UGC_01,412,11,1,0,0.0,2.23
14216,2025-05-02 19:15:00,Android,Other,Video_UGC_01,121,2,0,0,0.0,0.2
14217,2025-05-01 14:18:00,Android,Other,Video_UGC_01,360,6,1,0,0.0,2.52
14218,2025-05-04 21:01:00,Android,Other,Video_UGC_01,1056,15,1,0,0.0,1.38
14219,2025-05-01 08:50:00,Android,Other,Video_UGC_01,335,6,1,0,0.0,0.92
14220,2025-05-02 19:54:00,Android,Other,Video_UGC_01,401,4,1,0,0.0,0.9
14221,2025-05-06 02:45:00,Android,Other,Video_UGC_01,296,6,1,0,0.0,1.34
14222,2025-05-01 07:57:00,Android,Other,Video_UGC_01,464,15,1,0,0.0,1.32
14223,2025-05-01 11:37:00,Android,Other,Video_UGC_01,86,2,1,0,0.0,1.63
14224,2025-05-05 15:58:00,Android,Other,Video_UGC_01,223,3,1,0,0.0,1.16
14225,2025-05-01 22:51:00,Android,Other,Video_UGC_01,699,15,1,0,0.0,2.02
14226,2025-05-06 12:58:00,Android,Other,Video_UGC_01,654,9,1,0,0.0,0.96
14227,2025-05-03 15:56:00,Android,Other,Video_UGC_01,3,1,0,0,0.0,0.13
14228,2025-05-01 04:51:00,Android,Other,Video_UGC_01,602,12,1,1,29.99,4.78
14229,2025-05-02 08:31:00,Android,Other,Video_UGC_01,58,3,1,0,0.0,0.93
14230,2025-05-01 01:26:00,Android,Other,Video_UGC_01,25,1,0,0,0.0,0.2
14231,2025-05-03 18:06:00,Android,Other,Video_UGC_01,177,3,1,0,0.0,1.84
14232,2025-05-01 09:51:00,Android,Other,Video_UGC_01,159,7,1,0,0.0,3.95
14233,2025-05-06 16:03:00,Android,Other,Video_UGC_01,320,3,1,0,0.0,1.57
14234,2025-05-06 07:14:00,Android,Other,Video_UGC_01,338,9,1,0,0.0,1.51
14235,2025-05-04 12:22:00,Android,Other,Video_UGC_01,63,2,1,0,0.0,0.85
14236,2025-05-01 19:49:00,Android,Other,Video_UGC_01,822,11,1,0,0.0,7.55
